ID,Mien,Part of Speech,English,French,Thai,Lao,Vietnamese,Chinese,Mandarin,Cantonese,Note (English),Note (French),Note (Thai),Note (Lao),Note (Vietnamese),Note (Chinese),Example (Mien),Example (English),Example (French),Example (Thai),Example (Lao),Example (Vietnamese),Example (Chinese),Variant,Synonym,Usage,Origin,AudioOriginal,AudioAI,AudioExample
5910,louc,verb,to spread out (as vine or infection),se propager (comme une vigne ou une infection),แพร่กระจายออกไป (เช่น เถาวัลย์หรือการติดเชื้อ),ແຜ່ລາມອອກ (ເປັນເຄືອ ຫຼື ການຕິດເຊື້ອ),lan ra (như dây leo hoặc nhiễm trùng),蔓延,màn yán,maan6 jin4,,,,,,,,,,,,,,,,,,Original/louc.mp3,AI/louc_AI.mp3,
5911,louc,verb,to have abnormal amount of fleshy tissue or membrane,présenter une quantité anormale de tissu charnu ou de membrane,มีเนื้อเยื่อหรือเยื่อบางๆ มากผิดปกติ,ມີເນື້ອເຍື່ອ ຫຼື ເນື້ອເຍື່ອທີ່ມີປະລິມານຜິດປົກກະຕິ,mô thịt dư,组织异常增生,zǔzhī yìcháng zēngshēng,zou2 zi1 ji6 coeng4 zang1 sang1,,,,,,,,,,,,,,,,,,Original/louc.mp3,AI/louc_AI.mp3,
5912,louc mueiz,noun,end of trail or road,fin de sentier ou de route,สุดทางเดินหรือถนน,ສິ້ນສຸດຂອງເສັ້ນທາງ ຫຼື ຖະໜົນຫົນທາງ,cuối đường,路尽头,lù jìn tóu,lou6 zeon6 tau4,,,,,,,,,,,,,,,,,,Original/louc_mueiz.mp3,AI/louc_mueiz_AI.mp3,
5913,louh,adjective,unclear,peu clair,ไม่ชัดเจน,ບໍ່ຈະແຈ້ງ,không rõ,不清楚,bù qīngchu,bat1 cing1 co2,,,,,,,,,,,,,,,,,,Original/louh.mp3,AI/louh_AI.mp3,
5914,louh,adjective,blurry,flou,เบลอ,ມົວໆ,nhòe,模糊,móhu,mo4 wu4,,,,,,,,,,,,,,,,,,Original/louh.mp3,AI/louh_AI.mp3,
5915,louh,noun,brazier,brasero,เตาถ่าน,ເຕົາໄຟ,lò than,火盆,huǒ pén,fo2 pun4,,,,,,,,,,,,,,,,,,Original/louh.mp3,AI/louh_AI.mp3,
5916,louh,noun,bellows,soufflet,เครื่องเป่าลม,ສູບລົມ,bễ lò,鼓风箱,gǔfēng xiāng,gu2 fung1 soeng1,,,,,,,,,,,,,,,,,,Original/louh.mp3,AI/louh_AI.mp3,
5917,louh,noun,mole,taupe,ตัวตุ่น,ໄຝ,chũi,鼹鼠,yǎnshǔ,jin2 syu2,,,,,,,,,,,,,,,,,,Original/louh.mp3,AI/louh_AI.mp3,
5918,loux,verb,to support,pour soutenir,เพื่อสนับสนุน,ເພື່ອສະໜັບສະໜູນ,ủng hộ/nâng đỡ,支持/撑住,zhī chí/chēng zhù,zi1 ci4/caang1 zyu6,,,,,,,,,,,,,,,,,,Original/loux.mp3,AI/loux_AI.mp3,
5919,loux maengc,verb,to keep oneself alive by eating whatever one can find,se maintenir en vie en mangeant tout ce qu'on peut trouver,เพื่อดำรงชีวิตด้วยการกินอะไรก็ตามที่หาได้,ເພື່ອຮັກສາຊີວິດໂດຍການກິນສິ່ງໃດກໍ່ຕາມທີ່ເຮົາສາມາດຫາໄດ້,ăn để sống,餬口,hú kǒu,wu4 hau2,,,,,,,,,,,,,,,,,,Original/loux_maengc.mp3,AI/loux_maengc_AI.mp3,
5920,louz,noun,kind of weed,sorte de mauvaise herbe,วัชพืชชนิดหนึ่ง,ຫຍ້າຊະນິດໜຶ່ງ,loài cỏ dại,一种杂草,yī zhǒng zá cǎo,jat1 zung2 zaap6 cou2,,,,,,,,,,,,,,,,,,Original/louz.mp3,AI/louz_AI.mp3,
5921,louz,verb,to grow without being deliberately planted (as from self-sown or accidentally dropped seeds),pousser sans avoir été délibérément planté (par exemple à partir de graines semées spontanément ou tombées accidentellement),เจริญเติบโตโดยไม่ได้ปลูกโดยเจตนา (เช่น เมล็ดงอกเองหรือเมล็ดร่วงโดยไม่ได้ตั้งใจ),ເຕີບໃຫຍ່ໂດຍບໍ່ຕ້ອງປູກໂດຍເຈດຕະນາ (ເຊັ່ນ: ເມັດທີ່ຫວ່ານດ້ວຍຕົນເອງ ຫຼື ເມັດທີ່ຫຼົ່ນລົງໂດຍບັງເອີນ),mọc tự nhiên,自生,zìshēng,zi6 sang1,,,,,,,,,,,,,,,,,,Original/louz.mp3,AI/louz_AI.mp3,
5922,lov,noun,guy,gars,ผู้ชาย,ຜູ້ຊາຍ,anh chàng,家伙,jiā huo,gaa1 fo2,,,,,,,,,,,,,,,,Slang,,Original/lov.mp3,AI/lov_AI.mp3,
5923,lov,noun,fellow,compagnon,เพื่อน,ເພື່ອນ,bạn bè,同伴,tóngbàn,tung4 bun6,,,,,,,,,,,,,,,,Slang,,Original/lov.mp3,AI/lov_AI.mp3,
5924,lov,verb,to throw up,vomir,อาเจียน,ຮາກຂຶ້ນ,nôn,呕吐,ǒutù,au2 tou3,,,,,,,,,,,,,,,,,,Original/lov.mp3,AI/lov_AI.mp3,
5925,lov,verb,to vomit,vomir,อาเจียน,ຮາກ,nôn mửa,呕吐,ǒu tù,au2 tou3,,,,,,,,,,,,,,,,,,Original/lov.mp3,AI/lov_AI.mp3,
5926,Lox,noun,Lo,Lo,โล,ລໍ,Lỏ,罗,Luó,lo4,The first part of a given name for the second son.,La première partie du prénom du deuxième fils.,ส่วนแรกของชื่อที่ใช้เรียกบุตรชายคนที่สอง,ສ່ວນທຳອິດຂອງຊື່ທີ່ກຳນົດໃຫ້ລູກຊາຍຄົນທີສອງ.,Phần đầu của tên gọi dành cho con trai thứ hai.,次子名字的前半部分。,,,,,,,,,,,,Original/lox.mp3,AI/lox_AI.mp3,
5927,lox,numeral,dozen,douzaine,โหล,ສິບສອງ,sáu cặp,一打,yī dá,jat1 daa2,,,,,,,,,,,,,,,,,Thai,Original/lox.mp3,AI/lox_AI.mp3,
5928,loz,adjective,aged,âgé,อายุ,ອາຍຸ,có tuổi,年老,niánlǎo,nin4 lou5,,,,,,,Loz-Bienh: Bienh clan,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5929,loz,adjective,former,ancien,อดีต,ອະດີດ,cũ,前任,qián rèn,cin4 jam6,,,,,,,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5930,loz,adjective,ancient,ancien,โบราณ,ບູຮານ,xưa,古代,gǔdài,gu2 doi6,,,,,,,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5931,loz,adjective,old,vieux,เก่า,ເກົ່າ,già,老,lǎo,lou5,,,,,,,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5932,loz,adjective,venerable,vénérable,ผู้ทรงเกียรติ,ເຄົາລົບນັບຖື,đáng kính,尊貴的,zūn guì de,zyun1 gwai3 dik1,,,,,,,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5933,loz,adjective,dull and old-looking color,couleur terne et vieillie,สีทึมๆ ดูเก่าๆ,ສີທີ່ຈືດໆ ແລະ ເບິ່ງເກົ່າແກ່,màu cũ xỉn,陈旧色彩,chénjiù sècǎi,can4 gau6 sik1 coi2,,,,,,,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5934,Loz,prefix,Loz,Loz,ลอซ,ໂລຊ໌,tiền tố chỉ họ,姓氏前缀,xìngshì qiánzhuì,sing3 si6 cin4 zeoi3,bound form prefix for clan names,Préfixe lié pour les noms de clan,คำนำหน้ารูปแบบผูกมัดสำหรับชื่อตระกูล,ຄຳນຳໜ້າແບບຟອມຜູກມັດສຳລັບຊື່ຕະກຸນ,Tiền tố ràng buộc cho tên gia tộc,氏族名称的绑定形式前缀,,,,,,,,,,,,Original/loz.mp3,AI/loz_AI.mp3,
5935,loz-auv,noun,ex-wife,ex-femme,อดีตภรรยา,ອະດີດພັນລະຍາ,vợ cũ,前妻,qián qī,cin4 cai1,,,,,,,,,,,,,,,,,,Original/loz_auv.mp3,AI/loz_auv_AI.mp3,
5936,loz-benv,noun,boss,chef,เจ้านาย,ນາຍຈ້າງ,sếp,老板,lǎobǎn,lou5 baan2,,,,,,,,,,,,,,,,,,Original/loz_benv.mp3,AI/loz_benv_AI.mp3,
5937,loz-benv,noun,merchant,marchand,พ่อค้า,ພໍ່ຄ້າ,thương nhân,商人,shāngrén,soeng1 jan4,,,,,,,,,,,,,,,,,,Original/loz_benv.mp3,AI/loz_benv_AI.mp3,
5938,loz-benv,noun,proprietor,propriétaire,เจ้าของ,ເຈົ້າຂອງ,chủ sở hữu,业主,yèzhǔ,jip6 zyu2,,,,,,,,,,,,,,,,,,Original/loz_benv.mp3,AI/loz_benv_AI.mp3,
5939,Loz-Bienh,noun,Bienh/Phan/Saephan Clan.,Sepan/Pan/Bienh,แซ่พ่าน,ແຊ່ຟ່ານ,Họ Bàn,盘,Pán,pun4,,,,,,,,,,,,,,,,,,Original/Loz_Bienh.mp3,AI/Loz_Bienh_AI.mp3,
5940,loz-biuv doic,noun,good buddy,bon copain,เพื่อนที่ดี,ເພື່ອນດີ,tốt cho,有利于,yǒu lì yú,jau5 lei6 jyu1,,,,,,,,,,,,,,,,,,Original/loz_biuv_doic.mp3,AI/loz_biuv_doic_AI.mp3,
5941,loz-biuv doic,noun,old friend (male),vieil ami (homme),เพื่อนเก่า (ผู้ชาย),ແຟນເກົ່າ (ຜູ້ຊາຍ),bạn cũ (nam),老朋友,lǎo péngyǒu,lou5 pang4 jau5,,,,,,,,,,,,,,,,,,Original/loz_biuv_doic.mp3,AI/loz_biuv_doic_AI.mp3,
5942,Loz-Bungz,noun,Bungz/Fong/Saefong Clan,Bungz/Fong/Sefong,แซ่ฟ่ง,ແຊ່ຟົ່ງ,Họ Phùng,冯/馮,Féng,fung4,,,,,,,,,,,,,,,,,,Original/Loz_Bungz.mp3,AI/Loz_Bungz_AI.mp3,
5943,Loz-Caauh,noun,Caauh/Saetzao Clan,Clan Caauh/Saetzao,แซ่เช้า,ແຊ່ເຊົ້າ,,,,,Very uncommon clan name in the United States.,Nom de clan très rare aux États-Unis.,เป็นชื่อตระกูลที่ไม่ค่อยพบเห็นในสหรัฐอเมริกา,ຊື່ວົງຕະກຸນທີ່ຫາຍາກຫຼາຍໃນສະຫະລັດ.,Tên họ rất hiếm gặp ở Hoa Kỳ.,在美国非常罕见的氏族名称。,,,,,,,,,,,,Original/Loz_Caauh.mp3,AI/Loz_Caauh_AI.mp3,
5944,Loz-Dangc,noun,Dangc/Teurn/Saeteurn Clan,Dangc/Teun/Seteun,แซ่ตื๋น,ແຊ່ຕື໋ນ,Họ Đặng,邓/鄧,Dèng,dang6,,,,,,,,,,,,,,,,,,Original/Loz_Dangc.mp3,AI/Loz_Dangc_AI.mp3,
5945,Loz-Dorngh,noun,Dorngh/Saetang Clan,Clan Dorngh/Saetang,แซ่แทง,ແຊ່ແທງ,Họ Đường,唐,Táng,tong4,Very uncommon clan name in the United States.,Nom de clan très rare aux États-Unis.,เป็นชื่อตระกูลที่ไม่ค่อยพบเห็นในสหรัฐอเมริกา,ຊື່ວົງຕະກຸນທີ່ຫາຍາກຫຼາຍໃນສະຫະລັດ.,Tên họ rất hiếm gặp ở Hoa Kỳ.,在美国非常罕见的氏族名称。,,,,,,,,,,,,Original/Loz_Dorngh.mp3,AI/Loz_Dorngh_AI.mp3,
5946,loz-gaeng doic,noun,close male friend of man,ami proche d'un homme,เพื่อนสนิทผู้ชายของชายคนหนึ่ง,ເພື່ອນສະໜິດຂອງຜູ້ຊາຍ,bạn thân,铁哥们,tiě gēmen,tit3 go1 mun4,,,,,,,,,,,,,,,,,,Original/loz_gaeng_doic.mp3,AI/loz_gaeng_doic_AI.mp3,
5947,Loz-Guon,noun,Old Master,Vieux Maître,ปรมาจารย์เก่า,ອາຈານເກົ່າ,pháp sư cổ,古代法师,gǔdài fǎshī,gu2 doi6 faat3 si1,A mythical ancient ritual master who learned magical spells and shared with the Mien to help people.,Un maître rituel mythique de l'Antiquité qui apprit des sorts magiques et les partagea avec les Mien pour aider les gens.,ปรมาจารย์พิธีกรรมโบราณในตำนานผู้เรียนรู้เวทมนตร์และแบ่งปันให้กับชาวเมี่ยนเพื่อช่วยเหลือผู้คน,ຜູ້ເປັນແມ່ບົດໃນພິທີກຳບູຮານໃນຕຳນານຜູ້ທີ່ໄດ້ຮຽນຮູ້ຄາຖາເວດມົນ ແລະ ໄດ້ແບ່ງປັນກັບຊາວມ້ຽນເພື່ອຊ່ວຍເຫຼືອຜູ້ຄົນ.,"Một bậc thầy nghi lễ cổ xưa trong truyền thuyết, người đã học được các phép thuật và chia sẻ chúng với tộc Mien để giúp đỡ mọi người.",一位传说中的古代仪式大师，他学习了魔法咒语，并与绵羊族分享，以帮助人们。,,,,,,,,,,,,Original/Loz_Guon.mp3,AI/Loz_Guon_AI.mp3,
5948,loz-hnoi,adverb,once upon time,Il était une fois,กาลครั้งหนึ่งนานมาแล้ว,ກາລະຄັ້ງໜຶ່ງ,ngày xửa ngày xưa,从前,cóngqián,cung4 cin4,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
5949,loz-hnoi,adverb,in the past,dans le passé,ในอดีตที่ผ่านมา,ໃນອະດີດ,trong quá khứ,过去,guò qù,gwo3 heoi3,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
5950,loz-hnoi,adverb,in the ancient time,dans l'Antiquité,ในสมัยโบราณ,ໃນສະໄໝບູຮານ,trong thời cổ đại,在古代,zài gǔ dài,zoi6 gu2 doi6,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
5951,loz-hnoi,adverb,long ago,il y a longtemps,นานมาแล้ว,ດົນນານມາແລ້ວ,lâu rồi,很久以前,hěnjiǔ yǐqián,han2 gau2 ji5 cin4,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
5952,loz-hnoi,noun,former times,temps anciens,สมัยก่อน,ສະໄໝກ່ອນ,thời xưa,往昔,wǎng xī,wong5 sik1,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
5953,loz-hnoi,noun,olden days,les temps anciens,สมัยก่อน,ສະໄໝກ່ອນ,ngày xưa,往昔,wǎngxī,wong5 sik1,,,,,,,,,,,,,,,,,,Original/loz_hnoi.mp3,AI/loz_hnoi_AI.mp3,
15581,Loz-Leiz,noun,Leiz/Lee/Saelee,Leiz/Li/Seli,แซ่ลี,ແຊ່ລີ,Lý,李/李,Lǐ,lei5,,,,,,,,,,,,,,,,,,Original/loz_leiz.mp3,AI/loz_leiz_AI.mp3,
5954,Loz-Liouh,noun,Liouh/Lio/Saelio Clan,Liouh/Lio/Selio,แซ่เลี่ยว,ແຊ່ເລີ່ຍວ,Họ Lưu,刘/劉,Liú,lau4,,,,,,,,,,,,,,,,,,Original/Loz_Liouh.mp3,AI/Loz_Liouh_AI.mp3,
5955,Loz-Lorh,noun,Lor/Law/Saelor/Saelaw Clan,Selor/Selaw/Lor/Law/Lorh,แซ่ล่อ,ແຊ່ລໍ່,Họ La,罗/羅,Luó,lo4,,,,,,,,,,,,,,,,,,Original/Loz_Lorh.mp3,AI/Loz_Lorh_AI.mp3,
5956,Loz-Siauh,noun,Siauh/Saesiau Clan,Siauh/Sesiau,แซ่เซีว,ແຊ່ຊຽວ,Họ Tiêu,韶/韶,Xiāo,siu4,Very uncommon clan name in the United States.,Nom de clan très rare aux États-Unis.,เป็นชื่อตระกูลที่ไม่ค่อยพบเห็นในสหรัฐอเมริกา,ຊື່ວົງຕະກຸນທີ່ຫາຍາກຫຼາຍໃນສະຫະລັດ.,Tên họ rất hiếm gặp ở Hoa Kỳ.,在美国非常罕见的氏族名称。,,,,,,,,,,,,Original/Loz_Siauh.mp3,AI/Loz_Siauh_AI.mp3,
5957,Loz-Waangh,noun,Vang/Saevang Clan,Waangh/Vang/Sevang,แซ่วั่ง,ແຊ່ວັ່ງ,Họ Vương,王,Wáng,wong4,,,,,,,,,,,,,,,,,,Original/Loz_Waangh.mp3,AI/Loz_Waangh_AI.mp3,
5958,Loz-Yangh,noun,Yangh/Yang/Saeyang Clan,Yangh/Yang/Seyang,แซ่ย่าง,ແຊ່ຢ່າງ,Họ Hoàng,黄/黃,Huáng,wong4,,,,,,,,,,,,,,,,,,Original/Loz_Yangh.mp3,AI/Loz_Yangh_AI.mp3,
5959,Loz-Zaengc,noun,Zaengc/Saechang Clan,Clan Zaengc/Saechang,แซ่แจ่ง,ແຊ່ແຈ່ງ,,,,,Zaengc clan is not found in the United States.,Le clan Zaengc n'est pas présent aux États-Unis.,ตระกูล Zaengc ไม่พบในสหรัฐอเมริกา,ຕະກຸນ Zaengc ບໍ່ພົບເຫັນຢູ່ໃນສະຫະລັດອາເມລິກາ.,Tộc Zaengc không có mặt ở Hoa Kỳ.,Zaengc 家族在美国并不存在。,,,,,,,,,,,,Original/Loz_Zaengc.mp3,AI/Loz_Zaengc_AI.mp3,
5960,Loz-Zanh,noun,Zanh/Chin/Chen/Saechin Clan,Zanh/Chin/Chen/Sechin,แซ่ชี่น,ແຊ່ຊີ່ນ,Họ Trần,陈/陳,Chén,can4,,,,,,,,,,,,,,,,,,Original/Loz_Zanh.mp3,AI/Loz_Zanh_AI.mp3,
5961,Loz-Zeuz,noun,Zeuz/Chao/Saechao Clan,Zeuz/Tiao/Setiao,แซ่จ๋าว,ແຊ່ຈ໋າວ,Họ Triệu,赵/趙,Zhào,ziu6,,,,,,,,,,,,,,,,,,Original/Loz_Zeuz.mp3,AI/Loz_Zeuz_AI.mp3,
5962,loz-ziouv,noun,former boss or master,ancien patron ou maître,เจ้านายหรืออดีตนาย,ອະດີດນາຍຈ້າງ ຫຼື ອະດີດນາຍ,chủ cũ,前主,qián zhǔ,cin4 zyu2,,,,,,,,,,,,,,,,,,Original/loz_ziouv.mp3,AI/loz_ziouv_AI.mp3,
5963,Loz-Zuoqv,noun,Zuoqv/Chou/Saechao Clan,Zuoqv/Chou/Setsoua,แซ่จู้,ແຊ່ຈູ້,Họ Chúc,祝,Zhù,jūk,,,,,,,,,,,,,,,,,,Original/Loz_Zuoqv.mp3,AI/Loz_Zuoqv_AI.mp3,
5964,luangc,adjective,prominent (as raised tendons or blood vessels),saillants (comme des tendons ou des vaisseaux sanguins saillants),เห็นได้ชัดเจน (เช่น เส้นเอ็นหรือหลอดเลือดที่นูนขึ้น),ໂດດເດັ່ນ (ເປັນເສັ້ນເອັນ ຫຼື ເສັ້ນເລືອດທີ່ຍົກຂຶ້ນ),nổi rõ,突出的,tūchū de,dat6 ceot1 dik1,,,,,,,,,,,,,,,,,,Original/luangc.mp3,AI/luangc_AI.mp3,
5965,luangc,adjective,curved,courbé,โค้ง,ໂຄ້ງ,cong,弯曲,wānqū,waan1 kuk1,,,,,,,,,,,,,,,,,,Original/luangc.mp3,AI/luangc_AI.mp3,
5966,luangc,adjective,semicircular (as pail handle),semi-circulaire (comme une anse de seau),ครึ่งวงกลม (เหมือนหูหิ้วถัง),ຮູບເຄິ່ງວົງມົນ (ເປັນດ້າມຈັບຖັງ),tinh dịch,精液,jīngyè,zing1 jik6,,,,,,,,,,,,,,,,,,Original/luangc.mp3,AI/luangc_AI.mp3,
5967,luangh,noun,dragon,dragon,มังกร,ມັງກອນ,rồng,龙,lóng,lung4,,,,,,,,,,,,,,,,Literary,,Original/luangh.mp3,AI/luangh_AI.mp3,
5968,luangh,noun,"gentleman ""dragon""",gentleman « dragon »,"สุภาพบุรุษ ""มังกร""","ສຸພາບບຸລຸດ ""ມັງກອນ""",người rồng,龙君,lóng jūn,lung4 gwan1,,,,,,,,,,,,,,,,Literary,,Original/luangh.mp3,AI/luangh_AI.mp3,
5969,luangh,noun,creeper,liane,ลดา,ເລືອຄານ,dây leo,爬行的,páxíng de,paa4 hang4 dik1,,,,,,,,,,,,,,,,,,Original/luangh.mp3,AI/luangh_AI.mp3,
5970,luangh,noun,life force of mountain ridge,force vitale de la crête de la montagne,พลังชีวิตของสันเขา,ພະລັງຊີວິດຂອງສັນພູ,sinh khí sườn núi,山脉生气,shānmài shēngqì,saan1 maai6 sang1 hei3,,,,,,,,,,,,,,,,Literary,,Original/luangh.mp3,AI/luangh_AI.mp3,
5971,luangh fongc,noun,"handsome young man ""dragon and phoenix""",beau jeune homme « dragon et phénix »,"ชายหนุ่มรูปงาม ""มังกรและนกฟีนิกซ์""","ຊາຍໜຸ່ມໜ້າຕາດີ ""ມັງກອນ ແລະ ນົກຟີນິກ""",thiếu niên khôi ngô,才俊,cái jùn,coi4 zeon3,,,,,,,,,,,,,,,,Literary,,Original/luangh_fongc.mp3,AI/luangh_fongc_AI.mp3,
5972,luangh houv,noun,tiger,tigre,เสือ,ເສືອ,hổ,老虎,lǎohǔ,lou5 fu2,,,,,,,,,,,,,,,,Literary,,Original/luangh_houv.mp3,AI/luangh_houv_AI.mp3,
5973,luangh houv gueiv,noun,tiger demon,démon tigre,ปีศาจเสือ,ຜີປີສາດເສືອ,yêu hổ,虎妖,hǔyāo,fu2 jiu1,,,,,,,,,,,,,,,,Literary,,Original/luangh_houv_gueiv.mp3,AI/luangh_houv_gueiv_AI.mp3,
5974,luangh huoz,noun,tendril,vrille,หนวด,ເຄືອ,tua cuốn,卷须,juǎnxū,gyun2 seoi1,,,,,,,,,,,,,,,,,,Original/luangh_huoz.mp3,AI/luangh_huoz_AI.mp3,
